"_raw",host,index,source,sourcetype,time
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-28""}, ""moid"": ""vm-58""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:25:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-12""}, ""moid"": ""vm-37""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:26:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-5""}, ""moid"": ""vm-34""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:27:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-7""}, ""moid"": ""vm-38""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:28:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-2""}, ""moid"": ""vm-31""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:29:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-3""}, ""moid"": ""vm-32""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:30:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-15""}, ""moid"": ""vm-44""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:31:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-4""}, ""moid"": ""vm-33""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:32:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""apps-esxi60-centos7-7""}, ""moid"": ""vm-104""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:33:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-6""}, ""moid"": ""vm-36""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:34:37"
